uid,date,lon,lat,id,ii,pt,dck,sid,at,sst,w,d,slp,supd
D05JWO,1915-10-23T07:00:00Z,-51.07,-69.18,Endurance,10,5,246,167,-14.4,,4.6,326,993.5,
D05JYS,1915-10-23T11:00:00Z,-51.07,-69.18,Endurance,10,5,246,167,-11.7,,9.3,326,991.2,
D05K16,1915-10-23T15:00:00Z,-51.06,-69.18,Endurance,10,5,246,167,-10.7,,9.3,315,989.5,
D05K3C,1915-10-23T19:00:00Z,-51.06,-69.18,Endurance,10,5,246,167,-7.5,,6.7,304,988.4,
D05K5D,1915-10-23T23:00:00Z,-51.06,-69.18,Endurance,10,5,246,167,-9.2,,1,248,987.5,
D05K7L,1915-10-24T03:00:00Z,-51.06,-69.18,Endurance,10,5,246,167,-12.2,,6.7,146,987.7,
D05K9Q,1915-10-24T07:00:00Z,-51.06,-69.18,Endurance,10,5,246,167,-12.9,,6.7,135,987,
D05KBT,1915-10-24T11:00:00Z,-51.05,-69.18,Endurance,10,5,246,167,-14.3,,9.3,135,986.5,
D05KE7,1915-10-24T15:00:00Z,-51.05,-69.18,Endurance,10,5,246,167,-13.9,,9.3,135,985.7,
D05KGE,1915-10-24T19:00:00Z,-51.08,-69.18,Endurance,10,5,246,167,-12.1,,6.7,124,985.8,
D05KIL,1915-10-24T23:00:00Z,-51.11,-69.17,Endurance,10,5,246,167,-12.3,,6.7,124,986.2,
D05KKU,1915-10-25T03:00:00Z,-51.14,-69.17,Endurance,10,5,246,167,,,6.7,124,987.1,
D05KN2,1915-10-25T07:00:00Z,-51.18,-69.16,Endurance,10,5,246,167,,,6.7,124,,
D05KP7,1915-10-25T11:00:00Z,-51.21,-69.16,Endurance,10,5,246,167,,,6.7,135,,
D05KRP,1915-10-25T15:00:00Z,-51.24,-69.15,Endurance,10,5,246,167,-15.7,,6.7,135,989.9,
D05KU1,1915-10-25T19:00:00Z,-51.27,-69.15,Endurance,10,5,246,167,-16.6,,9.3,135,992,
D05KW5,1915-10-25T23:00:00Z,-51.3,-69.15,Endurance,10,5,246,167,-16.7,,6.7,135,994.2,
D05KYC,1915-10-26T03:00:00Z,-51.33,-69.14,Endurance,10,5,246,167,-20,,2.6,146,996.5,
D05L0J,1915-10-26T07:00:00Z,-51.37,-69.14,Endurance,10,5,246,167,,,,,,
D05L2S,1915-10-26T11:00:00Z,-51.4,-69.13,Endurance,10,5,246,167,-22.8,,4.6,191,996.9,
D05L59,1915-10-26T15:00:00Z,-51.43,-69.13,Endurance,10,5,246,167,-20,,6.7,203,1003.2,
D05L7I,1915-10-26T19:00:00Z,-51.44,-69.12,Endurance,10,5,246,167,-13.3,,6.7,203,1004.9,
D05L9K,1915-10-26T23:00:00Z,-51.45,-69.11,Endurance,10,5,246,167,,,4.6,225,,
D05LBR,1915-10-27T03:00:00Z,-51.46,-69.1,Endurance,10,5,246,167,,,4.6,225,,
D05LDV,1915-10-27T07:00:00Z,-51.48,-69.1,Endurance,10,5,246,167,,,4.6,225,,
D05LFZ,1915-10-27T11:00:00Z,-51.49,-69.09,Endurance,10,5,246,167,-25.8,,4.6,225,,
D05LI9,1915-10-27T15:00:00Z,-51.5,-69.08,Endurance,10,5,246,167,-22.5,,4.6,225,1011.8,
D05LKD,1915-10-27T19:00:00Z,-51.52,-69.08,Endurance,10,5,246,167,-17.8,,4.6,225,,
D05LMF,1915-10-27T23:00:00Z,-51.53,-69.08,Endurance,10,5,246,167,,,,,,
D05LOT,1915-10-28T03:00:00Z,-51.55,-69.08,Endurance,10,5,246,167,,,,,,
D05LQZ,1915-10-28T07:00:00Z,-51.56,-69.09,Endurance,10,5,246,167,-14.4,,2.6,45,,
D05LT5,1915-10-28T11:00:00Z,-51.58,-69.09,Endurance,10,5,246,167,,,,,,
D05LVN,1915-10-28T15:00:00Z,-51.59,-69.09,Endurance,10,5,246,167,,,,,,
D05LXV,1915-10-28T19:00:00Z,-51.61,-69.09,Endurance,10,5,246,167,-12.8,,2.6,45,,
D05LZW,1915-10-28T23:00:00Z,-51.62,-69.09,Endurance,10,5,246,167,-12.2,,4.6,45,,
D05M1Y,1915-10-29T03:00:00Z,-51.64,-69.09,Endurance,10,5,246,167,,,,,,
D05M43,1915-10-29T07:00:00Z,-51.65,-69.09,Endurance,10,5,246,167,-9.4,,4.6,68,,
D05M66,1915-10-29T11:00:00Z,-51.67,-69.1,Endurance,10,5,246,167,-6.6,,6.7,68,,
D05M8L,1915-10-29T15:00:00Z,-51.68,-69.1,Endurance,10,5,246,167,,,,,,
D05MAR,1915-10-29T19:00:00Z,-51.7,-69.1,Endurance,10,5,246,167,-3.9,,6.7,101,,
D05MCU,1915-10-29T23:00:00Z,-51.71,-69.1,Endurance,10,5,246,167,-3.3,,4.6,79,,
D05MEZ,1915-10-30T03:00:00Z,-51.73,-69.1,Endurance,10,5,246,167,,,,,,
D05MH3,1915-10-30T07:00:00Z,-51.74,-69.1,Endurance,10,5,246,167,,,,,,
D05MJ5,1915-10-30T11:00:00Z,-51.76,-69.1,Endurance,10,5,246,167,,,,,,
D05MLG,1915-10-30T15:00:00Z,-51.78,-69.1,Endurance,10,5,246,167,,,,,,
D05MNI,1915-10-30T19:00:00Z,-51.79,-69.11,Endurance,10,5,246,167,,,,,,
D05MPK,1915-10-30T23:00:00Z,-51.81,-69.11,Endurance,10,5,246,167,,,,,,
D05MRQ,1915-10-31T03:00:00Z,-51.82,-69.11,Endurance,10,5,246,167,,,,,,
D05MTU,1915-10-31T07:00:00Z,-51.84,-69.11,Endurance,10,5,246,167,,,,,,
D05MVU,1915-10-31T11:00:00Z,-51.85,-69.11,Endurance,10,5,246,167,,,,,,
D05MY3,1915-10-31T15:00:00Z,-51.87,-69.11,Endurance,10,5,246,167,,,,,,
D05N04,1915-10-31T19:00:00Z,-51.88,-69.11,Endurance,10,5,246,167,,,,,,
D05N24,1915-10-31T23:00:00Z,-51.9,-69.12,Endurance,10,5,246,167,,,,,,
D05N4B,1915-11-01T03:00:00Z,-51.91,-69.12,Endurance,10,5,246,167,,,,,,
D05NAR,1915-11-01T15:00:00Z,-51.96,-69.12,Endurance,10,5,246,167,-9.7,,4.6,90,970.7,
D05NGW,1915-11-02T02:00:00Z,-52,-69.13,Endurance,10,5,246,167,-10,,4.6,113,984.8,
D05NOE,1915-11-02T15:00:00Z,-52.05,-69.13,Endurance,10,5,246,167,,,,,,
D05NOF,1915-11-02T15:30:00Z,-52.05,-69.13,Endurance,10,5,246,167,-10.6,,2.6,248,978.8,
D05O14,1915-11-03T15:00:00Z,-51.93,-69.05,Endurance,10,5,246,167,-9.7,,2.6,180,990.2,
D05O3Y,1915-11-03T20:00:00Z,-51.93,-69.05,Endurance,10,5,246,167,-8.6,,4.6,225,985.1,
D05O4T,1915-11-03T22:30:00Z,-51.93,-69.04,Endurance,10,5,246,167,-9.7,,4.6,225,987.1,
D05OCR,1915-11-04T14:00:00Z,-51.93,-69.03,Endurance,10,5,246,167,-16.7,,4.6,248,991.3,
D05OD4,1915-11-04T15:00:00Z,-51.93,-69.03,Endurance,10,5,246,167,,,,,,
D05OF2,1915-11-04T19:00:00Z,-51.96,-69.02,Endurance,10,5,246,167,-12.8,,4.6,248,993.6,
D05OJ1,1915-11-05T03:00:00Z,-52.01,-69,Endurance,10,5,246,167,-16.1,,0,361,997,
D05OOQ,1915-11-05T14:00:00Z,-52.09,-68.97,Endurance,10,5,246,167,-12.8,,4.6,45,992.6,
D05ORR,1915-11-05T20:30:00Z,-52.13,-68.95,Endurance,10,5,246,167,-9.3,,6.7,45,988.5,
D05OUX,1915-11-06T03:00:00Z,-52.18,-68.93,Endurance,10,5,246,167,-6.7,,6.7,90,982.1,
D05P0W,1915-11-06T15:00:00Z,-52.26,-68.9,Endurance,10,5,246,167,-8.9,,9.3,135,972.9,
D05P2W,1915-11-06T19:00:00Z,-52.29,-68.89,Endurance,10,5,246,167,-8.6,,9.3,135,973.6,
D05P4W,1915-11-06T23:00:00Z,-52.32,-68.87,Endurance,10,5,246,167,-7.8,,12.3,158,974.3,
D05P76,1915-11-07T03:00:00Z,-52.35,-68.86,Endurance,10,5,246,167,-8.3,,12.3,158,978.7,
D05PDZ,1915-11-07T15:00:00Z,-52.43,-68.83,Endurance,10,5,246,167,-7.8,,12.3,158,983.7,
D05PG5,1915-11-07T19:00:00Z,-52.41,-68.8,Endurance,10,5,246,167,-12.8,,12.3,158,987.8,
D05PIA,1915-11-07T23:00:00Z,-52.39,-68.76,Endurance,10,5,246,167,,,12.3,180,,
D05PKH,1915-11-08T03:00:00Z,-52.37,-68.73,Endurance,10,5,246,167,-11.7,,9.3,203,990.5,
D05PR6,1915-11-08T15:00:00Z,-52.32,-68.63,Endurance,10,5,246,167,-12.2,,9.3,203,995.1,
D05PTC,1915-11-08T19:00:00Z,-52.31,-68.62,Endurance,10,5,246,167,-11.7,,6.7,203,997,
D05PVA,1915-11-08T23:00:00Z,-52.31,-68.62,Endurance,10,5,246,167,-11.1,,2.6,248,998.6,
D05PXE,1915-11-09T03:00:00Z,-52.3,-68.62,Endurance,10,5,246,167,-13.9,,4.6,315,998.6,
D05Q3O,1915-11-09T15:00:00Z,-52.28,-68.6,Endurance,10,5,246,167,-12.2,,2.6,281,998.3,
D05Q6C,1915-11-09T20:00:00Z,-52.26,-68.59,Endurance,10,5,246,167,-10,,0,361,999.2,
D05Q9W,1915-11-10T03:00:00Z,-52.24,-68.59,Endurance,10,5,246,167,-9.4,,0,361,999.7,
D05QGQ,1915-11-10T15:00:00Z,-52.2,-68.57,Endurance,10,5,246,167,-9.4,,4.6,360,998.3,
D05QJW,1915-11-10T20:00:00Z,-52.2,-68.58,Endurance,10,5,246,167,-6.1,,4.6,360,998,
D05QNG,1915-11-11T03:00:00Z,-52.19,-68.59,Endurance,10,5,246,167,-8.3,,4.6,34,996.3,
D05QTQ,1915-11-11T15:00:00Z,-52.18,-68.62,Endurance,10,5,246,167,-5.6,,6.7,56,992.9,
D05QVU,1915-11-11T19:00:00Z,-52.19,-68.62,Endurance,10,5,246,167,-1.8,,9.3,79,992.2,
D05QZN,1915-11-12T02:00:00Z,-52.2,-68.62,Endurance,10,5,246,167,-2.2,,6.7,79,987.8,
D05R6B,1915-11-12T15:00:00Z,-52.23,-68.62,Endurance,10,5,246,167,-0.6,,6.7,79,982.7,
D05R8D,1915-11-12T19:00:00Z,-52.24,-68.62,Endurance,10,5,246,167,0.4,,4.6,79,982.1,
D05RAH,1915-11-12T23:00:00Z,-52.24,-68.62,Endurance,10,5,246,167,0.6,,2.6,90,982.2,
D05RCH,1915-11-13T03:00:00Z,-52.25,-68.62,Endurance,10,5,246,167,0,,4.6,68,981.4,
D05RIN,1915-11-13T15:00:00Z,-52.28,-68.62,Endurance,10,5,246,167,0.8,,6.7,90,985.8,
D05RKM,1915-11-13T19:00:00Z,-52.28,-68.62,Endurance,10,5,246,167,1,,4.6,79,989.7,
D05RML,1915-11-13T23:00:00Z,-52.29,-68.62,Endurance,10,5,246,167,-0.1,,6.7,45,990.2,
D05RON,1915-11-14T03:00:00Z,-52.3,-68.62,Endurance,10,5,246,167,-0.7,,2.6,360,992.2,
D05RV7,1915-11-14T15:00:00Z,-52.32,-68.62,Endurance,10,5,246,167,-3.2,,2.6,360,993.6,
D05RX8,1915-11-14T19:00:00Z,-52.33,-68.62,Endurance,10,5,246,167,-2.2,,1,360,993.7,
D05RZ7,1915-11-14T23:00:00Z,-52.34,-68.62,Endurance,10,5,246,167,-1.1,,1,270,992.6,
D05S1C,1915-11-15T03:00:00Z,-52.35,-68.62,Endurance,10,5,246,167,-1.7,,2.6,101,990.9,
D05S7S,1915-11-15T15:00:00Z,-52.37,-68.62,Endurance,10,5,246,167,-5.6,,0,361,990.2,
D05S9V,1915-11-15T19:00:00Z,-52.37,-68.62,Endurance,10,5,246,167,-2.2,,2.6,360,991.4,
D05SBZ,1915-11-15T23:00:00Z,-52.37,-68.62,Endurance,10,5,246,167,-3.6,,4.6,270,989,
D05SE8,1915-11-16T03:00:00Z,-52.37,-68.62,Endurance,10,5,246,167,-4.9,,,360,988.8,
D05SL6,1915-11-16T15:00:00Z,-52.38,-68.62,Endurance,10,5,246,167,-4.7,,1,360,987,
D05SNF,1915-11-16T19:00:00Z,-52.38,-68.62,Endurance,10,5,246,167,-4.2,,4.6,23,986.8,
D05SPO,1915-11-16T23:00:00Z,-52.38,-68.62,Endurance,10,5,246,167,-4,,4.6,45,984.1,
D05SSB,1915-11-17T03:00:00Z,-52.38,-68.62,Endurance,10,5,246,167,-4.4,,4.6,68,981.4,
D05SZB,1915-11-17T15:00:00Z,-52.38,-68.63,Endurance,10,5,246,167,-3.1,,4.6,90,986.3,
D05T1M,1915-11-17T19:00:00Z,-52.38,-68.63,Endurance,10,5,246,167,-1.7,,4.6,79,986.3,
D05T3S,1915-11-17T23:00:00Z,-52.38,-68.64,Endurance,10,5,246,167,-1.1,,1,338,986.1,
D05T66,1915-11-18T03:00:00Z,-52.38,-68.64,Endurance,10,5,246,167,-1.9,,0,361,988.8,
D05TD4,1915-11-18T15:00:00Z,-52.38,-68.65,Endurance,10,5,246,167,-3.3,,2.6,349,990.2,
D05TFF,1915-11-18T19:00:00Z,-52.27,-68.65,Endurance,10,5,246,167,-1.6,,4.6,360,990.2,
D05THN,1915-11-18T23:00:00Z,-52.16,-68.65,Endurance,10,5,246,167,-1.4,,4.6,360,988.7,
D05TJZ,1915-11-19T03:00:00Z,-52.06,-68.65,Endurance,10,5,246,167,-3.1,,4.6,360,988.1,
D05TR4,1915-11-19T15:00:00Z,-51.73,-68.65,Endurance,10,5,246,167,-2.8,,4.6,45,984.4,
D05TTJ,1915-11-19T19:00:00Z,-51.62,-68.65,Endurance,10,5,246,167,-1.6,,4.6,34,982.1,
D05TVW,1915-11-19T23:00:00Z,-51.51,-68.65,Endurance,10,5,246,167,0,,4.6,34,979.3,
D05TY5,1915-11-20T03:00:00Z,-51.4,-68.65,Endurance,10,5,246,167,-0.1,,4.6,34,976,
D05U4V,1915-11-20T15:00:00Z,-51.08,-68.65,Endurance,10,5,246,167,-4.6,,0,361,971.7,
D05U72,1915-11-20T19:00:00Z,-50.97,-68.65,Endurance,10,5,246,167,-1.1,,1,113,970.4,
D05U94,1915-11-20T23:00:00Z,-50.86,-68.65,Endurance,10,5,246,167,0,,0,361,968.5,
D05UBJ,1915-11-21T03:00:00Z,-50.75,-68.65,Endurance,10,5,246,167,-1.7,,2.6,203,966.5,
D05UIL,1915-11-21T15:00:00Z,-50.43,-68.65,Endurance,10,5,246,167,-0.1,,1,158,961.9,
D05UKX,1915-11-21T19:00:00Z,-50.77,-68.65,Endurance,10,5,246,167,-0.1,,1,158,961.6,
D05UN8,1915-11-21T23:00:00Z,-51.11,-68.64,Endurance,10,5,246,167,1.2,,0,361,962.2,
D05UPG,1915-11-22T03:00:00Z,-51.45,-68.64,Endurance,10,5,246,167,-1.4,,4.6,225,963.8,
D05UW7,1915-11-22T15:00:00Z,-52.47,-68.63,Endurance,10,5,246,167,-7.1,,6.7,236,969.2,
D05UYG,1915-11-22T19:00:00Z,-52.47,-68.62,Endurance,10,5,246,167,-6.6,,4.6,225,972.6,
D05V0M,1915-11-22T23:00:00Z,-52.47,-68.61,Endurance,10,5,246,167,-6.7,,4.6,225,973.8,
D05V37,1915-11-23T03:00:00Z,-52.47,-68.6,Endurance,10,5,246,167,-7.4,,1,203,974.4,
D05VA1,1915-11-23T15:00:00Z,-52.48,-68.57,Endurance,10,5,246,167,-8.8,,4.6,180,974.6,
D05VCD,1915-11-23T19:00:00Z,-52.48,-68.55,Endurance,10,5,246,167,-6.7,,4.6,214,974.9,
D05VEM,1915-11-23T23:00:00Z,-52.48,-68.54,Endurance,10,5,246,167,-5,,4.6,225,973.9,
D05VGU,1915-11-24T03:00:00Z,-52.48,-68.52,Endurance,10,5,246,167,-5.3,,4.6,225,973.4,
D05VNB,1915-11-24T15:00:00Z,-52.48,-68.47,Endurance,10,5,246,167,-6.9,,6.7,248,973.9,
D05VPH,1915-11-24T19:00:00Z,-52.46,-68.46,Endurance,10,5,246,167,-6.1,,6.7,259,976,
D05VRL,1915-11-24T23:00:00Z,-52.44,-68.45,Endurance,10,5,246,167,-5.3,,6.7,259,977.1,
D05VTX,1915-11-25T03:00:00Z,-52.42,-68.44,Endurance,10,5,246,167,-5.4,,6.7,248,978.2,
D05W0P,1915-11-25T15:00:00Z,-52.35,-68.41,Endurance,10,5,246,167,-5.6,,6.7,236,976.6,
D05W2Z,1915-11-25T19:00:00Z,-52.33,-68.4,Endurance,10,5,246,167,-3.9,,6.7,236,976,
D05W56,1915-11-25T23:00:00Z,-52.31,-68.39,Endurance,10,5,246,167,-3,,6.7,214,976.5,
D05W7J,1915-11-26T03:00:00Z,-52.29,-68.38,Endurance,10,5,246,167,-2.2,,4.6,214,976.3,
D05WE7,1915-11-26T15:00:00Z,-52.23,-68.35,Endurance,10,5,246,167,-1.7,,1,113,979.5,
D05WGF,1915-11-26T19:00:00Z,-52.26,-68.34,Endurance,10,5,246,167,0.1,,1,135,981.2,
D05WIP,1915-11-26T23:00:00Z,-52.29,-68.33,Endurance,10,5,246,167,-1.1,,4.6,158,982.7,
D05WL0,1915-11-27T03:00:00Z,-52.31,-68.32,Endurance,10,5,246,167,-2.2,,6.7,158,982.2,
